productId,modelId,displayName,category,sport,price,salePrice,salePercentage,isFlash,onlineFrom,rating,ratingCount,link,mainImage,secondImage
GX5414,LUZ73,Adizero Cleats,shoes,Football,120,120,0%,False,2022-08-29T00:00:00.000Z,4.4,50,https://www.adidas.com/us/adizero-cleats/GX5414.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c0d70549e9244b6ca26dae08005af87e_9366/adizero-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/645d957628e94956b18dae08005b3e63_9366/adizero-cleats.jpg"
ID9435,LZY09,X_PLRBOOST Shoes,shoes,Lifestyle,190,190,0%,False,2023-04-06T00:00:00.000Z,,-99,https://www.adidas.com/us/x_plrboost-shoes/ID9435.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/78c606ef19e340328446af8f00d93fda_9366/x_plrboost-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/68fd99f5317540c0a4e6af8f00d8f7e5_9366/x_plrboost-shoes.jpg"
GZ3772,LIN18,Adilette Shower Slides,shoes,Lifestyle,30,30,0%,False,2022-01-08T00:00:00.000Z,4.7334,15,https://www.adidas.com/us/adilette-shower-slides/GZ3772.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c0ae2fed940249df9e44ad81010f0983_9366/adilette-shower-slides.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/15ec6f117188433b937dad81010eda8c_9366/adilette-shower-slides.jpg"
GZ5921,LIN18,Adilette Shower Slides,shoes,Lifestyle,30,30,0%,False,2022-02-16T00:00:00.000Z,4.7334,15,https://www.adidas.com/us/adilette-shower-slides/GZ5921.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5485fbf0a8ae4e2d8340ad6e00ccafbb_9366/adilette-shower-slides.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1f278f22e5e74138b26ead6e00cc7d71_9366/adilette-shower-slides.jpg"
H04829,LRN09,Lite Racer Adapt 4.0 Shoes,shoes,Lifestyle,65,65,0%,False,2021-06-02T00:00:00.000Z,4.3333,27,https://www.adidas.com/us/lite-racer-adapt-4.0-shoes/H04829.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8e0a9c3398e645dea427ad200017406d_9366/lite-racer-adapt-4.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2167b66413a642e98c4dad2000170d87_9366/lite-racer-adapt-4.0-shoes.jpg"
HP2892,MBT53,Nizza Hi XY22 Shoes,shoes,Lifestyle,150,150,0%,False,2023-03-16T00:00:00.000Z,,-99,https://www.adidas.com/us/nizza-hi-xy22-shoes/HP2892.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b725297b0b634fcb8cdaaf8f0082909d_9366/nizza-hi-xy22-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/54f61daed2824d278e94af8f00863550_9366/nizza-hi-xy22-shoes.jpg"
GZ4580,LIY43,Adizero Afterburner NWV Cleats,shoes,Baseball,140,140,0%,False,2022-09-02T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-afterburner-nwv-cleats/GZ4580.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3f89ecfd7e364a4c98cbae60001b2bfa_9366/adizero-afterburner-nwv-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c9143b2b97cd46869ff6ae60000d08c1_9366/adizero-afterburner-nwv-cleats.jpg"
HP2758,LSI00,Alphaboost V1 Shoes,shoes,Lifestyle,120,120,0%,False,2023-01-16T00:00:00.000Z,,-99,https://www.adidas.com/us/alphaboost-v1-shoes/HP2758.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9beb9f89ab3e4c4a9852af3800cdec85_9366/alphaboost-v1-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/dbde0876d21843538b84af3800d47f68_9366/alphaboost-v1-shoes.jpg"
HQ8531,DBB15,Nizza Hi RF Shoes,shoes,Lifestyle,100,80,20%,False,2023-01-08T00:00:00.000Z,4.5776,374,https://www.adidas.com/us/nizza-hi-rf-shoes/HQ8531.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ee46365dfc2f49caaa19af46016a97d9_9366/nizza-hi-rf-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/623490a1f788429d9863af46016a5516_9366/nizza-hi-rf-shoes.jpg"
ID9436,LZY09,X_PLRBOOST Shoes,shoes,Lifestyle,190,190,0%,False,2023-04-06T00:00:00.000Z,,-99,https://www.adidas.com/us/x_plrboost-shoes/ID9436.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/36377fa931a14b0b988caf9c0164f6ea_9366/x_plrboost-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/92b49cc2643b4d1b8350af9c0164a92e_9366/x_plrboost-shoes.jpg"
HP2832,MDB90,Hyperturf Adventure Shoes,shoes,Lifestyle,140,140,0%,False,2023-04-01T00:00:00.000Z,,-99,https://www.adidas.com/us/hyperturf-adventure-shoes/HP2832.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1d9abc342b11452cbfd9af8800b3022e_9366/hyperturf-adventure-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/84fbfff1c8cd45dda5a2af8800b2cb59_9366/hyperturf-adventure-shoes.jpg"
GZ6118,LIQ22,Box Hog 4 Shoes,shoes,Training,120,72,40%,False,2022-07-02T00:00:00.000Z,4.8001,10,https://www.adidas.com/us/box-hog-4-shoes/GZ6118.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/45f6b6b294c24f2a9d1eae8b0168426d_9366/box-hog-4-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/eae5461d584940f4a14bae8b0167b0f3_9366/box-hog-4-shoes.jpg"
HR0352,LRN09,Lite Racer Adapt 4.0 Shoes,shoes,Lifestyle,70,70,0%,False,2023-03-16T00:00:00.000Z,4.3333,27,https://www.adidas.com/us/lite-racer-adapt-4.0-shoes/HR0352.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b35828d8decf4f17bc68af9c014c27c4_9366/lite-racer-adapt-4.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/adef4707f9304f018a41af9c014beda9_9366/lite-racer-adapt-4.0-shoes.jpg"
H06140,LZJ74,Retropy E5 W.R.P. Shoes,shoes,Lifestyle,135,135,0%,False,2023-02-01T00:00:00.000Z,,-99,https://www.adidas.com/us/retropy-e5-w.r.p.-shoes/H06140.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/98add1b6b353433bb6bbaf700136cf8c_9366/retropy-e5-w.r.p.-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/55643997cee340dba2c9af700136aa19_9366/retropy-e5-w.r.p.-shoes.jpg"
HP3147,LZY09,X_PLRBOOST Shoes,shoes,Lifestyle,190,190,0%,False,2023-04-06T00:00:00.000Z,,-99,https://www.adidas.com/us/x_plrboost-shoes/HP3147.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/24d6d24277fe4a33af1daf8f0075f740_9366/x_plrboost-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/804edab0c8f84e9d8031af8f0075b8ba_9366/x_plrboost-shoes.jpg"
GZ6911,LUZ73,Adizero Cleats,shoes,Football,120,120,0%,False,2022-10-28T00:00:00.000Z,4.4,50,https://www.adidas.com/us/adizero-cleats/GZ6911.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/780a8d0d3b7b4b73ade9ae280125e018_9366/adizero-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/21e0f15d1df44621a827ae2801262a96_9366/adizero-cleats.jpg"
HP9611,LIQ22,Box Hog 4 Shoes,shoes,Training,120,120,0%,False,2022-12-03T00:00:00.000Z,4.8001,10,https://www.adidas.com/us/box-hog-4-shoes/HP9611.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/868e849ef48d4d889efaaef900f48b62_9366/box-hog-4-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f5e108ba770646029517aef900ee5231_9366/box-hog-4-shoes.jpg"
GZ9416,MDG06ju,Orketro 2.0 Shoes,shoes,Lifestyle,160,160,0%,False,2023-02-24T01:00:00.000Z,,-99,https://www.adidas.com/us/orketro-2.0-shoes/GZ9416.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/87aa2d2a049b4731afd9af9c00ae179e_9366/orketro-2.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f52f03ed993e432d99f1af9c00adcd75_9366/orketro-2.0-shoes.jpg"
ID4365,MDD53,Retropy F90 Shoes,shoes,Lifestyle,105,105,0%,False,2023-04-01T00:00:00.000Z,,-99,https://www.adidas.com/us/retropy-f90-shoes/ID4365.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0ed8b74134b3471eb13aaf5600ffc26c_9366/retropy-f90-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5cebd446c86947b2b5f9af5600ff6903_9366/retropy-f90-shoes.jpg"
IG7225,LZY68,adizero 12.0 Mismatch Football Cleats,shoes,Football,130,130,0%,False,2023-03-01T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-12.0-mismatch-football-cleats/IG7225.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/44116445ca4d461f9591af25017e6422_9366/adizero-12.0-mismatch-football-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/38adbfe0c1054f14b656af25017ccb3e_9366/adizero-12.0-mismatch-football-cleats.jpg"
GY9055,LPX34,Top Sala Competition Indoor Soccer Shoes,shoes,Soccer,80,80,0%,False,2023-01-16T00:00:00.000Z,,-99,https://www.adidas.com/us/top-sala-competition-indoor-soccer-shoes/GY9055.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/24415734afc74598a6f4af34012f8da7_9366/top-sala-competition-indoor-soccer-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b162975a393b40c98d1baf2a00b3e759_9366/top-sala-competition-indoor-soccer-shoes.jpg"
FZ4215,ZD673,Adizero Afterburner 8 Cleats,shoes,Baseball,100,100,0%,False,2021-08-02T00:00:00.000Z,4.5,38,https://www.adidas.com/us/adizero-afterburner-8-cleats/FZ4215.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b147ac69a9674daeaa70acef004720a6_9366/adizero-afterburner-8-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a31971c1a02a41a89bb8acef004e3287_9366/adizero-afterburner-8-cleats.jpg"
GZ9417,MDG06ju,Orketro 2.0 Shoes,shoes,Lifestyle,160,160,0%,False,2023-02-24T01:00:00.000Z,,-99,https://www.adidas.com/us/orketro-2.0-shoes/GZ9417.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ecced2f680864951aaefaf8800a6f76e_9366/orketro-2.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/cd677a4c65a6408fa885af8800a6a32d_9366/orketro-2.0-shoes.jpg"
FZ4216,ZD673,Adizero Afterburner 8 Cleats,shoes,Baseball,100,100,0%,False,2021-08-02T00:00:00.000Z,4.5,38,https://www.adidas.com/us/adizero-afterburner-8-cleats/FZ4216.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d4c0b437027641b7b2cbacef004d0ae7_9366/adizero-afterburner-8-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/48f8eec5695a4c9b8677acef004b3c41_9366/adizero-afterburner-8-cleats.jpg"
HP9614,APT67,Speedex 18 Boxing Shoes,shoes,Boxing,160,160,0%,False,2022-12-01T00:00:00.000Z,4.4977,215,https://www.adidas.com/us/speedex-18-boxing-shoes/HP9614.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/90aa92a927304130b5ceaefa008c306a_9366/speedex-18-boxing-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7a846b04ab0f4f9bb3b3aefa008befcf_9366/speedex-18-boxing-shoes.jpg"
FZ6580,MDB90,Hyperturf Adventure Shoes,shoes,Lifestyle,140,140,0%,False,2023-04-01T00:00:00.000Z,,-99,https://www.adidas.com/us/hyperturf-adventure-shoes/FZ6580.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3f694e5e6c2d4d609870af880096b7a3_9366/hyperturf-adventure-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/34b329346f45417cac58af8800967461_9366/hyperturf-adventure-shoes.jpg"
H00952,LRN09A,Lite Racer Adapt 4.0 Shoes,shoes,Lifestyle,65,39,40%,False,2021-03-01T00:00:00.000Z,4.5761,762,https://www.adidas.com/us/lite-racer-adapt-4.0-shoes/H00952.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/23e56bee01484814b9bfac9800ab3a07_9366/lite-racer-adapt-4.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5c82144f4d58455f8b00ac9800ab1438_9366/lite-racer-adapt-4.0-shoes.jpg"
FZ5894,MDF38,ZX 750 Shoes,shoes,Lifestyle,100,100,0%,False,2022-11-11T00:00:00.000Z,,-99,https://www.adidas.com/us/zx-750-shoes/FZ5894.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e49201b682d84a819fdcae7900455191_9366/zx-750-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/82733fff36bd48bd980cae790033affe_9366/zx-750-shoes.jpg"
GY5543,LWO77,Hoops 3.0 Mid Classic Vintage Shoes,shoes,Lifestyle,75,75,0%,False,2022-01-30T00:00:00.000Z,4.7548,212,https://www.adidas.com/us/hoops-3.0-mid-classic-vintage-shoes/GY5543.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/63e3e5549d674369b515ada9002227f2_9366/hoops-3.0-mid-classic-vintage-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/dfb1d845c1ec4ad980b0ada900217f97_9366/hoops-3.0-mid-classic-vintage-shoes.jpg"
GZ9421,MDG06ju,Orketro 2.0 Shoes,shoes,Lifestyle,160,160,0%,False,2023-02-24T01:00:00.000Z,,-99,https://www.adidas.com/us/orketro-2.0-shoes/GZ9421.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/98be36fa98894b94ba04af8800a76eca_9366/orketro-2.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/19aedac8c2f144ae9a19af8800a71e22_9366/orketro-2.0-shoes.jpg"
HP9599,LIQ24,Speedex Ultra Shoes,shoes,Boxing,220,220,0%,False,2023-03-11T00:00:00.000Z,,-99,https://www.adidas.com/us/speedex-ultra-shoes/HP9599.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6a4aa2358eef464c8375af1e009b3376_9366/speedex-ultra-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ab0c30e8b4164893a823af1e007bf3b1_9366/speedex-ultra-shoes.jpg"
IE2270,MCG31,adidas x Gucci men's ZX 8000 sneaker,shoes,Lifestyle,980,980,0%,False,2023-03-31T06:00:00.000Z,,-99,https://www.adidas.com/us/adidas-x-gucci-mens-zx-8000-sneaker/IE2270.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/01d00905cd5745c7b0baafcb0101fcb9_faec/adidas-x-gucci-mens-zx-8000-sneaker.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/05161ba326f946c28577afcb01020935_faec/adidas-x-gucci-mens-zx-8000-sneaker.jpg"
HP2757,LSI00,Alphaboost V1 Shoes,shoes,Lifestyle,120,120,0%,False,2022-12-21T00:00:00.000Z,,-99,https://www.adidas.com/us/alphaboost-v1-shoes/HP2757.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/83b1245cf629418a97dbaf0e0116553d_9366/alphaboost-v1-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/af300599403b4938a8cbaf0e0115fc21_9366/alphaboost-v1-shoes.jpg"
H03540,LZJ61,Campus 80 Crop Shoes,shoes,Lifestyle,110,110,0%,False,2023-04-17T06:00:00.000Z,,-99,https://www.adidas.com/us/campus-80-crop-shoes/H03540.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/891f31e601a24aa69185aea7012a736f_9366/campus-80-crop-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f668ac87fb1c41cabc5baea70129caf4_9366/campus-80-crop-shoes.jpg"
GW1402,LIQ22,Box Hog 4 Shoes,shoes,Training,120,72,40%,False,2022-07-02T00:00:00.000Z,4.8001,10,https://www.adidas.com/us/box-hog-4-shoes/GW1402.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7661dbd9f00d47ffb656ae2e014edc1d_9366/box-hog-4-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1795b6877a2b4983af5fae2e00db4596_9366/box-hog-4-shoes.jpg"
GZ7927,BB7207L,Hoops 2.0 Mid Shoes,shoes,Lifestyle,65,65,0%,False,2021-07-28T00:00:00.000Z,4.5846,325,https://www.adidas.com/us/hoops-2.0-mid-shoes/GZ7927.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b389d6b2e4764552806fad1e01582335_9366/hoops-2.0-mid-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d153eb62da1443e19b23ad1e010fba29_9366/hoops-2.0-mid-shoes.jpg"
GV6861,LLA86,Gamemode Firm Ground Soccer Cleats,shoes,Soccer,100,100,0%,False,2022-09-23T00:00:00.000Z,4.705,61,https://www.adidas.com/us/gamemode-firm-ground-soccer-cleats/GV6861.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e5e755362d29498d9f57aeec00ddce0a_9366/gamemode-firm-ground-soccer-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/df94a22ca5624b43947caeec00dd5c8d_9366/gamemode-firm-ground-soccer-cleats.jpg"
IE2264,MCG29,adidas x Gucci men's Gazelle sneaker,shoes,Lifestyle,850,850,0%,False,2023-03-31T06:00:00.000Z,,-99,https://www.adidas.com/us/adidas-x-gucci-mens-gazelle-sneaker/IE2264.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/ce31ae6d23494e3c86caafcb00ffedc1_faec/adidas-x-gucci-mens-gazelle-sneaker.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2058cbc1976142da940eafcb00fff57c_faec/adidas-x-gucci-mens-gazelle-sneaker.jpg"
IE2271,MCG31,adidas x Gucci men's ZX 8000 sneaker,shoes,Lifestyle,980,980,0%,False,2023-03-31T06:00:00.000Z,,-99,https://www.adidas.com/us/adidas-x-gucci-mens-zx-8000-sneaker/IE2271.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/79a9836b9401447699ddafcb0103bc49_faec/adidas-x-gucci-mens-zx-8000-sneaker.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/af9cdfb90e764da99140afcb0103c9dd_faec/adidas-x-gucci-mens-zx-8000-sneaker.jpg"
GW1798,LSH66,Superstar 82 Shoes,shoes,Lifestyle,120,120,0%,False,2022-11-07T00:00:00.000Z,,-99,https://www.adidas.com/us/superstar-82-shoes/GW1798.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/30bc270a14c44a028901ae4a0048c9b4_9366/superstar-82-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a25c891295fa4589b36eae4a0049121e_9366/superstar-82-shoes.jpg"
GW5443,KYX48,Five Ten Freerider Mountain Bike Shoes,shoes,Mountain Biking,110,110,0%,False,2022-02-01T00:00:00.000Z,4.6058,104,https://www.adidas.com/us/five-ten-freerider-mountain-bike-shoes/GW5443.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4ecc0b79cc054e0594ccad6a010cfe58_9366/five-ten-freerider-mountain-bike-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2b80ed3b0cd047868bedadbb00fc57d6_9366/five-ten-freerider-mountain-bike-shoes.jpg"
FZ6442,S75104L,Stan Smith Shoes,shoes,Lifestyle,105,105,0%,False,2023-02-15T00:00:00.000Z,4.8889,9,https://www.adidas.com/us/stan-smith-shoes/FZ6442.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f01e035f424a46c88c02af5e00a27505_9366/stan-smith-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7467e126247f4affad01af5e00a239d3_9366/stan-smith-shoes.jpg"
IF2217,LIY43,Adizero Afterburner NWV Cleats,shoes,Baseball,140,140,0%,False,2022-12-02T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-afterburner-nwv-cleats/IF2217.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1141c8ceb81a4a41a566ae84013e8a8f_9366/adizero-afterburner-nwv-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3b0d96c790df419e9967ae84013d853a_9366/adizero-afterburner-nwv-cleats.jpg"
HP5644,LKO54,Adistar 2.0 Running Shoes,shoes,Running,130,130,0%,False,2023-04-01T00:00:00.000Z,,-99,https://www.adidas.com/us/adistar-2.0-running-shoes/HP5644.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/81d132c93b7b4e48b7b6af9c00ed82c0_9366/adistar-2.0-running-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2a933a19fc8b468a9c82af9c00ed602b_9366/adistar-2.0-running-shoes.jpg"
HQ9119,MDB90,Hyperturf Adventure Shoes,shoes,Lifestyle,140,140,0%,False,2023-02-15T00:00:00.000Z,,-99,https://www.adidas.com/us/hyperturf-adventure-shoes/HQ9119.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/81a2e2a03ad24a55b8a0af5d00934874_9366/hyperturf-adventure-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4b06835f6d1c4d618569af5d0092fa80_9366/hyperturf-adventure-shoes.jpg"
HP7711,LKL42,Freak Spark MD 23 Inline Football Cleats,shoes,Football,55,55,0%,False,2023-04-01T00:00:00.000Z,,-99,https://www.adidas.com/us/freak-spark-md-23-inline-football-cleats/HP7711.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/cd3be512e16140b38259af3401176540_9366/freak-spark-md-23-inline-football-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2ae6d892a4584163b05baf34010f4e23_9366/freak-spark-md-23-inline-football-cleats.jpg"
HQ6715,LRI29,The Road Cycling Shoes,shoes,Cycling,160,160,0%,False,2023-02-02T00:00:00.000Z,,-99,https://www.adidas.com/us/the-road-cycling-shoes/HQ6715.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6cac2c0564f943b4a62daf8000d39798_9366/the-road-cycling-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d05dcc7e079947348e0aaf8000d34cc4_9366/the-road-cycling-shoes.jpg"
GZ6513,MAZ59,adizero Afterburner NWV TPU,shoes,Baseball,140,140,0%,False,2022-09-02T00:00:00.000Z,,-99,https://www.adidas.com/us/adizero-afterburner-nwv-tpu/GZ6513.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/cdefec679a294eab8183ae600016e6ed_9366/adizero-afterburner-nwv-tpu.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/52f73601ba3b4a379d44ae60000d5b06_9366/adizero-afterburner-nwv-tpu.jpg"
HP6364,LJA33,Oznova Shoes,shoes,Lifestyle,130,130,0%,False,2023-01-06T00:00:00.000Z,,-99,https://www.adidas.com/us/oznova-shoes/HP6364.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f373030a088045fcb9daaf1e009b2a33_9366/oznova-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b7157d50d35642e4b8ddaf1e007b9995_9366/oznova-shoes.jpg"
GY6908,GMN51,Busenitz Vulc 2.0 Shoes,shoes,Skateboarding,75,75,0%,False,2022-09-02T00:00:00.000Z,4.6658,1017,https://www.adidas.com/us/busenitz-vulc-2.0-shoes/GY6908.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6e3648ad8a8b48f2b47bae6d016576dc_9366/busenitz-vulc-2.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/4ca9c1400f674449b191ae6d01643432_9366/busenitz-vulc-2.0-shoes.jpg"
GY6910,GMN51,Busenitz Vulc 2.0 Shoes,shoes,Skateboarding,75,75,0%,False,2022-07-02T00:00:00.000Z,4.6658,1017,https://www.adidas.com/us/busenitz-vulc-2.0-shoes/GY6910.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c8f2e3a62e98412f9549ae35001ff479_9366/busenitz-vulc-2.0-shoes.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3b82fa964dd74843b48eae350022528f_9366/busenitz-vulc-2.0-shoes.jpg"
GW1048,LIN18,Adilette Shower Slides,shoes,Lifestyle,30,30,0%,False,2021-12-16T00:00:00.000Z,4.7334,15,https://www.adidas.com/us/adilette-shower-slides/GW1048.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b6a70c7788204f8e9e14ad710156fd52_9366/adilette-shower-slides.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/91638a3ec71545b2acedad710156cda1_9366/adilette-shower-slides.jpg"
S23861,WF192,Icon 7 Cleats,shoes,Baseball,90,63,30%,False,2022-06-01T00:00:00.000Z,3.4,5,https://www.adidas.com/us/icon-7-cleats/S23861.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d24f7e955ef74a66a8aead070130662c_9366/icon-7-cleats.jpg","https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/a76dec135f25402d9dccad07012dc453_9366/icon-7-cleats.jpg"
