id,colorDescription,isBestSeller,inStock,isNBA,isNFL,label,isSustainable,portraitURL,squarishURL,currency,currentPrice,discounted,employeePrice,fullPrice,minimumAdvertisedPrice,productInstanceId,productType,properties,salesChannel,title,subtitle,url
eb7dbb4c-727e-4bd5-b13d-60dd13eba8c2,Black/Neutral Olive/Chutney/Cherrywood Red,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/3aa0fac0-142b-4533-995d-fc2b26e66d96/image.jpg",https://static.nike.com/a/images/t_default/9f2c2a71-74e3-474c-913b-4545e993b7a1/air-jordan-7-retro-se-mens-shoes-8mRqbR.png,USD,210,False,126,210,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Air Jordan 7 Retro SE,Men's Shoes,https://www.nike.com/t/air-jordan-7-retro-se-mens-shoes-8mRqbR/DN9782-001
ebce7808-ac62-4ae0-a647-fac01e8982ca,Metallic Silver/Black/Hyper Pink,False,True,False,False,JUST_IN,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f56ebbc8-9c68-4e2b-a3cb-01f6f57083c0/image.jpg",https://static.nike.com/a/images/t_default/91efd39b-b82f-4da4-8087-05eee067d4b3/zoom-mercurial-superfly-9-elite-xxv-fg-firm-ground-soccer-cleats-sb8gJK.png,USD,275,False,165,275,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Zoom Mercurial Superfly 9 Elite XXV FG,Firm-Ground Soccer Cleats,https://www.nike.com/t/zoom-mercurial-superfly-9-elite-xxv-fg-firm-ground-soccer-cleats-sb8gJK/FB8397-060
dbe1d1ab-b869-4cf2-93f1-ed62aee63afb,Pale Ivory/Pink Bloom/Gum Medium Brown/Cacao Wow,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/cf2af5ef-4704-4eec-8bb4-bd8f7a68c450/image.jpg",https://static.nike.com/a/images/t_default/f190a992-411a-4990-bf8d-0e6023e937fe/air-force-1-mid-07-lx-mens-shoes-QpdMmT.png,USD,111.97,True,67.18,150,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Air Force 1 Mid '07 LX,Men's Shoes,https://www.nike.com/t/air-force-1-mid-07-lx-mens-shoes-QpdMmT/DV0792-100
f04518de-83ba-4b83-bd5e-44bd27e4bac4,White/Metallic Silver/Wolf Grey/Black,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/82b1b665-1e8a-40a6-993a-ba1cbd248a27/image.jpg",https://static.nike.com/a/images/t_default/8f80739e-1521-4484-a9bc-5adb26be4c53/vapor-edge-pro-360-mens-football-cleats-94BH8M.png,USD,120,False,72,120,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Vapor Edge Pro 360,Men's Football Cleats,https://www.nike.com/t/vapor-edge-pro-360-mens-football-cleats-94BH8M/DQ3670-102
9a4a6e66-f1cf-4019-8ac0-57098bacc853,Football Grey/Light Marine/Volt/Blackened Blue,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a86dfc91-a8e7-4118-a631-06d26f53fdaf/image.jpg",https://static.nike.com/a/images/t_default/c15664d4-f628-4987-b9ad-9fdffaabfa83/phantom-gt2-dynamic-fit-elite-fg-firm-ground-soccer-cleats-Lj0t9H.png,USD,192.97,True,115.78,275,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Phantom GT2 Dynamic Fit Elite FG,Firm-Ground Soccer Cleats,https://www.nike.com/t/phantom-gt2-dynamic-fit-elite-fg-firm-ground-soccer-cleats-Lj0t9H/CZ9889-054
12bf26be-e986-3c0a-997e-dd44abb49ca6,White/Grey/Black,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/zf6zoyxo4wzsjwxwxen1/image.jpg",https://static.nike.com/a/images/t_default/lstznmmah3ytjqo8ddgd/free-run-2018-mens-road-running-shoes-RRT9elMk.png,USD,89.97,True,53.98,120,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Free Run 2018,Men's Road Running Shoes,https://www.nike.com/t/free-run-2018-mens-road-running-shoes-RRT9elMk/942838-101
421dd991-f7d8-4eea-8ef8-44c7947fae6a,White/Photon Dust/Black/Mica Green,False,True,False,False,SNKRS,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/7f83e3a2-977e-4bd3-b532-328ccc481410/image.jpg",https://static.nike.com/a/images/t_default/8be0e5b8-793d-4a6b-ac37-66bc5cef7b80/air-max-1-sc-mens-shoes.png,USD,150,False,,150,,,FOOTWEAR,,"SNKRS,Nike Store Experiences",Nike Air Max 1 SC,Men's Shoes,https://www.nike.com/launch/r/DZ4549-100
41241d48-660b-4013-8887-6a5417bddde5,Light Smoke Grey/Sail/Black,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d73486d2-549d-4ec8-bd52-99dc0b5e647e/image.jpg",https://static.nike.com/a/images/t_default/440deb6f-e486-4c08-9d3b-538be9b7591b/court-vision-mid-next-nature-mens-shoes-j5K4rb.png,USD,85,False,51,85,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Court Vision Mid Next Nature,Men's Shoes,https://www.nike.com/t/court-vision-mid-next-nature-mens-shoes-j5K4rb/DN3577-002
003dfa70-85c1-42f6-b9ea-4127abb28072,Gridiron/Black/Summit White/Bright Mandarin,False,True,False,False,SNKRS,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b5d8c4ba-7e2c-4870-bb5d-6a9dfa7c7921/image.jpg",https://static.nike.com/a/images/t_default/67b16872-8c98-4fb4-9b8f-79585cbf755d/acg-watercat-shoes.png,USD,125,False,,125,,,FOOTWEAR,,"SNKRS,Nike Store Experiences",Nike ACG Watercat+,Shoes,https://www.nike.com/launch/r/CZ0931-001
6ed2e21b-2ec6-4a94-8445-38e924626d85,Phantom/Bright Crimson/White/Midnight Navy,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/117f6544-f4f3-41e1-bbd0-dbec3be739c4/image.jpg",https://static.nike.com/a/images/t_default/68d449f2-0b31-45d5-85f4-df7f00c25775/infinity-pro-2-mens-golf-shoes-TsqzdV.png,USD,110,False,66,110,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Infinity Pro 2,Men's Golf Shoes,https://www.nike.com/t/infinity-pro-2-mens-golf-shoes-TsqzdV/DJ5593-041
df9d366f-a658-3474-aeef-ab98e5db47d5,University Red/White/White,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/97ebd1f7-c214-415b-9232-73cbf3b9382f/image.jpg",https://static.nike.com/a/images/t_default/fb05e564-4fa1-40eb-9e73-213b0d49264b/jordan-1-retro-mcs-low-mens-baseball-cleats-bM8M6j.png,USD,140,False,,140,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Jordan 1 Retro MCS Low,Men's Baseball Cleats,https://www.nike.com/t/jordan-1-retro-mcs-low-mens-baseball-cleats-bM8M6j/CJ8524-601
0088d04d-2d87-4175-91da-b852b92d35a5,Black/Thunder Blue/Citron Pulse/Hyper Royal,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/81ea5bb7-6f0e-4e6b-8c5b-76167d33b072/image.jpg",https://static.nike.com/a/images/t_default/e5143d82-d541-4d0c-82de-61472c8ba4b1/pegasus-39-mens-road-running-shoes-d4dvtm.png,USD,83.97,True,50.38,140,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Pegasus 39,Men's Road Running Shoes,https://www.nike.com/t/pegasus-39-mens-road-running-shoes-d4dvtm/DZ4846-001
f793150d-8a0c-473d-ab04-91c07a9c8048,White/Pink Blast/Baltic Blue,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/6d394e60-cea1-4ddb-abaf-6bc3f7f91dcf/image.jpg",https://static.nike.com/a/images/t_default/9d3e4d3d-51dc-4399-a4eb-097d44340fce/zoom-mercurial-vapor-15-pro-tf-turf-soccer-shoes-k3JLmK.png,USD,102.97,True,61.78,120,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Zoom Mercurial Vapor 15 Pro TF,Turf Soccer Shoes,https://www.nike.com/t/zoom-mercurial-vapor-15-pro-tf-turf-soccer-shoes-k3JLmK/DJ5605-146
011ad503-9b34-407b-af26-888e1c096ad4,Black/White/New Redwood,False,True,False,False,IN_STOCK,False,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/e122e69a-a50c-4abb-ab15-fc7b3fa9cd95/image.jpg",https://static.nike.com/a/images/t_default/85aa55ad-50e1-4ab5-8689-46ae8357815b/alabama-amoffcourt-slides-7Fptmr.png,USD,40,False,24,40,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Alabama A&M,Nike College Offcourt Slides,https://www.nike.com/t/alabama-amoffcourt-slides-7Fptmr/DX5635-002
71255e10-dcfa-4c58-b949-8dd33060d480,Bright Crimson/White/Obsidian,False,True,False,False,IN_STOCK,True,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b7bf1c0f-3859-487b-8f16-a3b1985c8ee5/image.jpg",https://static.nike.com/a/images/t_default/8de4f342-917b-4690-be10-80946f093287/revolution-6-mens-road-running-shoes-Kck1ZS.png,USD,70,False,42,70,,,FOOTWEAR,,"NikeApp,Nike.com,Nike Store Experiences",Nike Revolution 6,Men's Road Running Shoes,https://www.nike.com/t/revolution-6-mens-road-running-shoes-Kck1ZS/DC3728-601
